Country,crawl_date,duration_type,generation_date,rank,book_url,book_title,book_cover_url,published_year,number_of_reads,average_rating,number_of_ratings,author_url
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),27,/book/show/35959740-circe,Circe,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565909496i/35959740._SY75_.jpg,2018,60,4.28,207018,https://www.goodreads.com/author/show/176372.Madeline_Miller
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),28,/book/show/32187419-conversations-with-friends,Conversations with Friends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500031338i/32187419._SY75_.jpg,2017,60,3.81,61715,https://www.goodreads.com/author/show/15860970.Sally_Rooney
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),29,/book/show/39004729-pogodba,Pogodba,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520280626i/39004729._SX50_.jpg,-,60,3.89,175,https://www.goodreads.com/author/show/4061878.Mojca_irok
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),30,/book/show/186074.The_Name_of_the_Wind,The Name of the Wind (The Kingkiller Chronicle #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515589515i/186074._SX50_.jpg,2007,59,4.54,637233,https://www.goodreads.com/author/show/108424.Patrick_Rothfuss
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),31,/book/show/44767458-dune,Dune (Dune #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555447414i/44767458._SY75_.jpg,1965,59,4.22,651904,https://www.goodreads.com/author/show/58.Frank_Herbert
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),32,/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,Harry Potter and the Half-Blood Prince (Harry Potter #6),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039191i/1._SY75_.jpg,2005,59,4.56,2193952,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),33,/book/show/5129.Brave_New_World,Brave New World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575509280i/5129._SY75_.jpg,1932,59,3.98,1313683,https://www.goodreads.com/author/show/3487.Aldous_Huxley
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),34,/book/show/42283287-lethal-white,Lethal White (Cormoran Strike #4),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559867637i/42283287._SX50_.jpg,2018,58,4.25,90209,https://www.goodreads.com/author/show/383606.Robert_Galbraith
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),35,/book/show/36199084-the-kiss-quotient,The Kiss Quotient (The Kiss Quotient #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527983633i/36199084._SX50_.jpg,2018,58,3.90,92885,https://www.goodreads.com/author/show/17147855.Helen_Hoang
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),36,/book/show/35036409-my-brilliant-friend,My Brilliant Friend (L'amica geniale #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493655783i/35036409._SY75_.jpg,2011,57,3.94,163511,https://www.goodreads.com/author/show/44085.Elena_Ferrante
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),37,/book/show/15749186-to-all-the-boys-i-ve-loved-before,To All the Boys I've Loved Before (To All the Boys I've Loved Before #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372086100i/15749186._SY75_.jpg,2014,56,4.16,379154,https://www.goodreads.com/author/show/151371.Jenny_Han
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),38,/book/show/22557520-after,After (After #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438077259i/22557520._SY75_.jpg,2014,55,3.73,93900,https://www.goodreads.com/author/show/3927354.Anna_Todd
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),39,/book/show/32283133-origin,Origin (Robert Langdon #5),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576370917i/32283133._SY75_.jpg,2017,55,3.85,217875,https://www.goodreads.com/author/show/630.Dan_Brown
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),40,/book/show/36336078-call-me-by-your-name,Call Me By Your Name (Call Me By Your Name #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519203520i/36336078._SY75_.jpg,2007,54,4.26,138048,https://www.goodreads.com/author/show/2922229.Andr_Aciman
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),41,/book/show/18006496-queen-of-shadows,Queen of Shadows (Throne of Glass #4),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441230104i/18006496._SY75_.jpg,2015,53,4.57,196310,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),42,/book/show/35133922-educated,Educated,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506026635i/35133922._SY75_.jpg,2018,53,4.48,479563,https://www.goodreads.com/author/show/16121977.Tara_Westover
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),43,/book/show/26032825-the-cruel-prince,The Cruel Prince (The Folk of the Air #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574535986i/26032825._SY75_.jpg,2018,52,4.16,127694,https://www.goodreads.com/author/show/25422.Holly_Black
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),44,/book/show/26032887-the-wicked-king,The Wicked King (The Folk of the Air #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520620414i/26032887._SY75_.jpg,2019,51,4.46,74378,https://www.goodreads.com/author/show/25422.Holly_Black
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),45,/book/show/40597810-daisy-jones-the-six,Daisy Jones & The Six,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551887263i/40597810._SY75_.jpg,2019,51,4.22,128890,https://www.goodreads.com/author/show/6572605.Taylor_Jenkins_Reid
Slovenia,December 24 2019,y,(Dec 22 2019 11:30AM),46,/book/show/7896527-throne-of-glass,Throne of Glass (Throne of Glass #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495278054i/7896527._SY75_.jpg,2012,50,4.22,506898,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),1,/book/show/69571.Rich_Dad_Poor_Dad,Rich Dad Poor Dad,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388211242i/69571._SY75_.jpg,1997,2,4.04,290519,https://www.goodreads.com/author/show/600.Robert_T_Kiyosaki
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),2,/book/show/36216541-kansallispuistot,Kansallispuistot: maamme luonnon helmet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505057681i/36216541._SX50_.jpg,-,1,3.41,17,https://www.goodreads.com/author/show/17152288.Tea_Karvinen
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),3,/book/show/36794080-think-again,Think Again: How to Reason and Argue,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547654111i/36794080._SX50_.jpg,-,1,3.42,151,https://www.goodreads.com/author/show/72186.Walter_Sinnott_Armstrong
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),4,/book/show/38745040-no-way-out,No Way Out! (The Lost Girl #3),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519581546i/38745040._SX50_.jpg,-,1,4.73,120,https://www.goodreads.com/author/show/6918045.Katrina_Kahler
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),5,/book/show/33004340-millionaire-success-habits,Millionaire Success Habits: The Gateway To Wealth & Prosperity,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479445310i/33004340._SY75_.jpg,2016,1,4.12,1143,https://www.goodreads.com/author/show/637379.Dean_Graziosi
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),6,/book/show/17733898-hard-luck,Hard Luck (Diary of a Wimpy Kid #8),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376473492i/17733898._SX50_.jpg,2013,1,4.28,54343,https://www.goodreads.com/author/show/221559.Jeff_Kinney
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),7,/book/show/21192643-dog-stories-for-kids,Dog Stories for Kids,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394263156i/21192643._SX50_.jpg,2012,1,liked it 3.00,2,https://www.goodreads.com/author/show/4199379.Lynda_Lawson
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),8,/book/show/29981.The_Island_of_Doctor_Moreau,The Island of Doctor Moreau,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388230211i/29981._SY75_.jpg,1896,1,3.73,86072,https://www.goodreads.com/author/show/880695.H_G_Wells
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),9,/book/show/36316866-queen-of-the-bee,Queen of the Bee,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506577376i/36316866._SY75_.jpg,-,1,4.23,183,https://www.goodreads.com/author/show/4730542.Tonya_Duncan_Ellis
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),10,/book/show/36076501-the-girl-who-smiled-beads,The Girl Who Smiled Beads: A Story of War and What Comes After,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513785011i/36076501._SX50_.jpg,2018,1,4.19,12159,https://www.goodreads.com/author/show/17112790.Clemantine_Wamariya
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),11,/book/show/15811539-white-dog-fell-from-the-sky,White Dog Fell from the Sky,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350417851i/15811539._SY75_.jpg,2013,1,4.02,3276,https://www.goodreads.com/author/show/830816.Eleanor_Morse
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),12,/book/show/29237221-saga-vol-9,Saga Vol. 9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520390163i/29237221._SY75_.jpg,2018,1,4.56,16556,https://www.goodreads.com/author/show/24514.Brian_K_Vaughan
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),13,/book/show/22574156-you-have-a-brain,You Have a Brain: A Teen's Guide to T.H.I.N.K. B.I.G.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417985809i/22574156._SY75_.jpg,2015,1,4.38,664,https://www.goodreads.com/author/show/11100.Ben_Carson
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),14,/book/show/383619.Preparing_for_Jesus,Preparing for Jesus: Meditations on the Coming of Christ Advent Christmas and the Kingdom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348535516i/383619._SX50_.jpg,1999,1,4.21,156,https://www.goodreads.com/author/show/2978119.Walter_Wangerin_Jr_
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),15,/book/show/194440.No_Surrender,No Surrender: My Thirty-Year War,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923621i/194440._SY75_.jpg,1974,1,4.15,863,https://www.goodreads.com/author/show/113374.Hiroo_Onoda
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),16,/book/show/35959740-circe,Circe,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565909496i/35959740._SY75_.jpg,2018,1,4.28,207018,https://www.goodreads.com/author/show/176372.Madeline_Miller
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),17,/book/show/15715096-canon-5d-mark-iii-experience,Canon 5D Mark III Experience,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340245468i/15715096._SX50_.jpg,2012,1,4.13,86,https://www.goodreads.com/author/show/4416292.Douglas_Klostermann
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),18,/book/show/6689.James_and_the_Giant_Peach,James and the Giant Peach,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320412586i/6689._SX50_.jpg,1961,1,4.01,343630,https://www.goodreads.com/author/show/4273.Roald_Dahl
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),19,/book/show/16100983-thea-stilton-and-the-legend-of-the-fire-flowers,Thea Stilton and the Legend of the Fire Flowers (Thea Stilton #15),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361785148i/16100983._SX50_.jpg,2011,1,4.34,1146,https://www.goodreads.com/author/show/14756566.Thea_Stilton
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),20,/book/show/45878691-moio,Moio: Gordetzea ezinezkoa zen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558196647i/45878691._SX50_.jpg,-,1,4.50,8,https://www.goodreads.com/author/show/15282088.Kattalin_Miner
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),21,/book/show/29406615-looking-inside,Looking Inside,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477673153i/29406615._SY75_.jpg,2016,1,3.80,1250,https://www.goodreads.com/author/show/1294984.Beth_Kery
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),22,/book/show/20697548-rel,Relæ: A Book of Ideas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409618787i/20697548._SX50_.jpg,2014,1,4.51,88,https://www.goodreads.com/author/show/8435511.Christian_F_Puglisi
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),23,/book/show/30049137-making-decisions,Making decisions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461844966i/30049137._SY75_.jpg,-,1,really liked it 4.00,7,https://www.goodreads.com/author/show/4609304.Open_University
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),24,/book/show/55360.Guadalcanal_Diary,Guadalcanal Diary,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403188593i/55360._SY75_.jpg,1943,1,4.24,3533,https://www.goodreads.com/author/show/31211.Richard_Tregaskis
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),25,/book/show/36405895-jenisjoplin,Jenisjoplin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507905563i/36405895._SY75_.jpg,-,1,3.80,25,https://www.goodreads.com/author/show/4733652.Uxue_Alberdi
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),26,/book/show/1466455.Three_Wishes,Three Wishes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1183888822i/1466455._SY75_.jpg,2003,1,3.78,93939,https://www.goodreads.com/author/show/322069.Liane_Moriarty
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),27,/book/show/38447.The_Handmaid_s_Tale,The Handmaid's Tale (The Handmaid's Tale #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546031886i/38447._SY75_.jpg,1985,1,4.10,1249337,https://www.goodreads.com/author/show/3472.Margaret_Atwood
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),28,/book/show/322934.Oppression_and_Liberty,Oppression and Liberty,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348106926i/322934._SY75_.jpg,1934,1,4.04,236,https://www.goodreads.com/author/show/18395.Simone_Weil
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),29,/book/show/25705325-bedtime-stories-for-kids,Bedtime Stories for Kids,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442297362i/25705325._SX50_.jpg,2015,1,3.74,15451,https://www.goodreads.com/author/show/7276669.Uncle_Amon
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),30,/book/show/69252.Depths,Depths,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328751527i/69252._SY75_.jpg,2004,1,3.39,2180,https://www.goodreads.com/author/show/22339.Henning_Mankell
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),31,/book/show/15798078-decisive,Decisive: How to Make Better Choices in Life and Work,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351213453i/15798078._SX50_.jpg,2013,1,3.99,11744,https://www.goodreads.com/author/show/39021.Chip_Heath
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),32,/book/show/17847485-aid-on-the-edge-of-chaos,Aid on the Edge of Chaos: Rethinking International Cooperation in a Complex World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378708648i/17847485._SY75_.jpg,2013,1,3.83,116,https://www.goodreads.com/author/show/7062966.Ben_Ramalingam
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),33,/book/show/338691.Still_Life,Still Life (Chief Inspector Armand Gamache #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1324373974i/338691._SY75_.jpg,2005,1,3.88,124609,https://www.goodreads.com/author/show/194243.Louise_Penny
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),34,/book/show/24031284-meet-the-cousins,Meet the Cousins (Diary of an Almost Cool Girl #3),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441894670i/24031284._SX50_.jpg,2014,1,4.55,425,https://www.goodreads.com/author/show/4059389.Bill_Campbell
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),35,/book/show/13374.A_Complicated_Kindness,A Complicated Kindness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434887050i/13374._SY75_.jpg,2004,1,3.65,20041,https://www.goodreads.com/author/show/8359.Miriam_Toews
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),36,/book/show/41021227-helmet-for-my-pillow,Helmet for My Pillow: From Parris Island to the Pacific,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533133225i/41021227._SY75_.jpg,1957,1,4.17,13909,https://www.goodreads.com/author/show/43825.Robert_Leckie
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),37,/book/show/48188086-no-one-is-too-small-to-make-a-difference,No One Is Too Small to Make a Difference,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571688011i/48188086._SY75_.jpg,2019,1,4.13,5502,https://www.goodreads.com/author/show/18804443.Greta_Thunberg
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),38,/book/show/44564172-the-female-persuasion,The Female Persuasion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553562832i/44564172._SY75_.jpg,2018,1,3.60,37074,https://www.goodreads.com/author/show/113936.Meg_Wolitzer
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),39,/book/show/25242224-the-story-of-the-lost-child,The Story of the Lost Child (The Neapolitan Novels #4),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499781984i/25242224._SY75_.jpg,2014,1,4.39,64724,https://www.goodreads.com/author/show/44085.Elena_Ferrante
Solomon Islands,December 24 2019,y,(Dec 22 2019 11:30AM),40,/book/show/34626372-finding-my-virginity,Finding My Virginity: The New Autobiography,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501508369i/34626372._SY75_.jpg,2017,1,4.12,1933,https://www.goodreads.com/author/show/115943.Richard_Branson
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),1,/book/show/43156553-amiina-almufti,Amiina Almufti: Basaasaddii Carbeed ee MOSSAD ugu caansanayd,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544055900i/43156553._SY75_.jpg,-,10,3.91,23,https://www.goodreads.com/author/show/18676711.Kamaal_A_Cali
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),2,/book/show/24777658-halgan-iyo-hagardaamo,Halgan iyo Hagardaamo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422765514i/24777658._SX50_.jpg,2011,9,3.70,274,https://www.goodreads.com/author/show/13427626.Abdullahi_Yusuf_Axmed
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),3,/book/show/69571.Rich_Dad_Poor_Dad,Rich Dad Poor Dad,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388211242i/69571._SY75_.jpg,1997,9,4.04,290519,https://www.goodreads.com/author/show/600.Robert_T_Kiyosaki
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),4,/book/show/18144590-the-alchemist,The Alchemist,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466865542i/18144590._SY75_.jpg,1988,7,3.86,1854354,https://www.goodreads.com/author/show/566.Paulo_Coelho
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),5,/book/show/29780253-born-a-crime,Born a Crime: Stories From a South African Childhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473867911i/29780253._SY75_.jpg,2016,7,4.46,260417,https://www.goodreads.com/author/show/15149526.Trevor_Noah
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),6,/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465761302i/28257707._SX50_.jpg,2016,7,3.97,366365,https://www.goodreads.com/author/show/8529755.Mark_Manson
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),7,/book/show/35133922-educated,Educated,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506026635i/35133922._SY75_.jpg,2018,7,4.48,479563,https://www.goodreads.com/author/show/16121977.Tara_Westover
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),8,/book/show/40961427-1984,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532714506i/40961427._SX50_.jpg,1949,7,4.18,2753278,https://www.goodreads.com/author/show/3706.George_Orwell
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),9,/book/show/23692271-sapiens,Sapiens: A Brief History of Humankind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420585954i/23692271._SY75_.jpg,2011,6,4.44,325588,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),10,/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,Harry Potter and the Chamber of Secrets (Harry Potter #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725i/15881._SY75_.jpg,1998,6,4.41,2423023,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),11,/book/show/33858558-hogaamiye-isbedel-horseeda,Hogaamiye; isbedel horseeda,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX50_.png,-,5,3.04,23,https://www.goodreads.com/author/show/16311918.Siciid_Cali_Shire
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),12,/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,Harry Potter and the Sorcerer's Stone (Harry Potter #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474154022i/3._SY75_.jpg,1997,5,4.47,6267398,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),13,/book/show/11870085-the-fault-in-our-stars,The Fault in Our Stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360206420i/11870085._SY75_.jpg,2012,4,4.23,3175123,https://www.goodreads.com/author/show/1406384.John_Green
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),14,/book/show/7580.Iran_Awakening,Iran Awakening: A Memoir of Revolution and Hope,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389480470i/7580._SY75_.jpg,2006,4,4.14,4441,https://www.goodreads.com/author/show/5135.Shirin_Ebadi
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),15,/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499277281i/5._SY75_.jpg,1999,4,4.56,2466653,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),16,/book/show/12609433-the-power-of-habit,The Power of Habit: Why We Do What We Do in Life and Business,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545854312i/12609433._SY75_.jpg,2012,4,4.09,278947,https://www.goodreads.com/author/show/5201530.Charles_Duhigg
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),17,/book/show/43428902-kalahaadkii-muqdisho,Kalahaadkii Muqdisho: Xusuusaha Dagaalkii Sokeeye ee Soomaaliya 1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546331655i/43428902._SY75_.jpg,-,4,4.38,13,https://www.goodreads.com/author/show/18749891.Yuusuf_Maxamad_Xayd
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),18,/book/show/36072.The_7_Habits_of_Highly_Effective_People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421842784i/36072._SY75_.jpg,1989,4,4.10,447692,https://www.goodreads.com/author/show/1538.Stephen_R_Covey
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),19,/book/show/3228917-outliers,Outliers: The Story of Success,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344266315i/3228917._SX50_.jpg,2008,4,4.15,471742,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),20,/book/show/23513349-milk-and-honey,Milk and Honey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491595510i/23513349._SY75_.jpg,2014,4,4.11,271916,https://www.goodreads.com/author/show/8075577.Rupi_Kaur
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),21,/book/show/5368041-dal-dad-waayey-iyo-duni-damiir-beeshay,Dal Dad Waayey Iyo Duni Damiir Beeshay: Soomaaliya Dib Ma U Dhalan Doontaa? = a Land Without Leaders in a World Without Conscience: Can Somalia Be Resurrected?,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX50_.png,2003,3,3.26,23,https://www.goodreads.com/author/show/6365191.Maxamed_Daahir_Afrax
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),22,/book/show/15591024-maana-faay,Maana Faay,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX50_.png,-,3,4.16,19,https://www.goodreads.com/author/show/6365191.Maxamed_Daahir_Afrax
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),23,/book/show/128029.A_Thousand_Splendid_Suns,A Thousand Splendid Suns,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345958969i/128029._SY75_.jpg,2007,3,4.36,1044973,https://www.goodreads.com/author/show/569.Khaled_Hosseini
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),24,/book/show/32075671-the-hate-u-give,The Hate U Give,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476284759i/32075671._SY75_.jpg,2017,3,4.52,373038,https://www.goodreads.com/author/show/15049422.Angie_Thomas
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),25,/book/show/4671.The_Great_Gatsby,The Great Gatsby,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490528560i/4671._SY75_.jpg,1925,3,3.91,3419915,https://www.goodreads.com/author/show/3190.F_Scott_Fitzgerald
Somalia,December 24 2019,y,(Dec 22 2019 11:30AM),26,/book/show/11297.Norwegian_Wood,Norwegian Wood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924361i/11297._SY75_.jpg,1987,3,4.03,298066,https://www.goodreads.com/author/show/3354.Haruki_Murakami
